mode,scenario_id,ray_count,control,outcome,detected,detection_range,unbraked_ttc,stopping_margin,collision_speed,hit_flags_equal,object_ids_equal,ranges_equal
true-brute,247,361,fixed_scan,SafeStop,true,2.6005625107115247,0.66666666666666663,0.875,0,true,true,true
scene-bvh,247,361,fixed_scan,SafeStop,true,2.6005625107115247,0.66666666666666663,0.875,0,true,true,true
true-brute,247,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,247,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,248,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,248,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,248,5,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,5,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,9,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,9,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,17,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,17,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,33,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,33,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,65,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,65,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,129,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,129,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,257,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,257,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,361,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,361,fixed_scan,SafeStop,true,2.6006436586800441,0.66666666666666663,0.875,0,true,true,true
true-brute,248,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,248,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,249,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,249,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,249,5,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,5,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,9,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,9,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,17,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,17,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,33,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,33,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,65,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,65,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,129,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,129,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,257,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,257,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,361,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,361,fixed_scan,SafeStop,true,2.6007250040635248,0.66666666666666663,0.875,0,true,true,true
true-brute,249,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,249,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,250,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,250,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,250,5,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,5,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,9,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,9,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,17,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,17,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,33,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,33,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,65,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,65,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,129,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,129,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,257,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,257,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,361,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,361,fixed_scan,SafeStop,true,2.6008065468925277,0.66666666666666663,0.875,0,true,true,true
true-brute,250,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,250,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,251,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,251,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,251,5,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,5,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,9,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,9,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,17,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,17,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,33,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,33,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,65,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,65,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,129,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,129,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,257,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,257,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,361,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,361,fixed_scan,SafeStop,true,2.6008882871976851,0.66666666666666663,0.875,0,true,true,true
true-brute,251,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,251,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,252,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,252,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,252,5,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,5,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,9,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,9,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,17,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,17,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,33,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,33,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,65,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,65,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,129,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,129,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,257,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,257,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,361,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,361,fixed_scan,SafeStop,true,2.6009702250097098,0.66666666666666663,0.875,0,true,true,true
true-brute,252,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,252,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,253,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,253,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,253,5,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,5,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,9,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,9,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,17,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,17,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,33,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,33,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,65,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,65,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,129,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,129,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,257,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,257,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,361,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,361,fixed_scan,SafeStop,true,2.6010523603593882,0.66666666666666663,0.875,0,true,true,true
true-brute,253,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,253,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,254,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,254,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,254,5,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,5,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,9,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,9,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,17,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,17,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,33,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,33,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,65,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,65,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,129,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,129,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,257,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,257,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,361,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,361,fixed_scan,SafeStop,true,2.6011346932775865,0.66666666666666663,0.875,0,true,true,true
true-brute,254,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,254,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,255,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,255,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,255,5,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,5,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,9,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,9,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,17,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,17,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,33,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,33,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,65,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,65,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,129,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,129,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,257,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,257,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,361,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,361,fixed_scan,SafeStop,true,2.6012172237952438,0.66666666666666663,0.875,0,true,true,true
true-brute,255,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
scene-bvh,255,361,first_frame_braking,SafeStop,true,2.6000000000000001,0.66666666666666663,0.875,0,true,true,true
true-brute,256,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,256,0,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,256,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,256,5,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,256,9,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
scene-bvh,256,9,fixed_scan,Collision,false,-1,-1,-1,3,true,true,true
true-brute,256,17,fixed_scan,Collision,true,1.3879002629941788,0.23333333333333339,-0.42499999999999982,1.8439088914585777,true,true,true
scene-bvh,256,17,fixed_scan,Collision,true,1.3879002629941788,0.23333333333333339,-0.42499999999999982,1.8439088914585777,true,true,true
true-brute,256,33,fixed_scan,SafeStop,true,2.6524318427761555,0.66666666666666663,0.875,0,true,true,true
scene-bvh,256,33,fixed_scan,SafeStop,true,2.6524318427761555,0.66666666666666663,0.875,0,true,true,true
true-brute,256,65,fixed_scan,SafeStop,true,2.6121063195316552,0.66666666666666663,0.875,0,true,true,true
scene-bvh,256,65,fixed_scan,SafeStop,true,2.6121063195316552,0.66666666666666663,0.875,0,true,true,true
true-brute,256,129,fixed_scan,SafeStop,true,2.607815975774959,0.66666666666666663,0.875,0,true,true,true
scene-bvh,256,129,fixed_scan,SafeStop,true,2.607815975774959,0.66666666666666663,0.875,0,true,true,true
true-brute,256,257,fixed_scan,SafeStop,true,2.6058375185480411,0.66666666666666663,0.875,0,true,true,true
scene-bvh,256,257,fixed_scan,SafeStop,true,2.6058375185480411,0.66666666666666663,0.875,0,true,true,true
true-brute,256,361,fixed_scan,SafeStop,true,2.6044759404867368,0.66666666666666663,0.875,0,true,true,true
scene-bvh,256,361,fixed_scan,SafeStop,true,2.6044759404867368,0.66666666666666663,0.875,0,true,true,true
